Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDN10,11.5,1,0.046217345,7,120.3124,OUT045,2002,2.0,2,1,474.0496
NCC18,19.1,1,0.177270016,5,174.0422,OUT046,1997,2.0,1,1,1724.422
FDN34,12.6,2,0.080127283,7,168.7132,OUT019,1985,2.0,1,2,338.2264
FDU12,15.5,2,0.076059648,6,265.1568,OUT018,2009,1.0,3,3,2109.2544
FDR33,7.31,1,0.026788937,7,110.357,OUT046,1997,2.0,1,1,3185.853
FDP33,18.7,1,0.089197963,7,257.3672,OUT013,1987,3.0,3,1,2045.3376
FDT49,7.0,1,0.151279591,12,107.028,OUT013,1987,3.0,3,1,2876.256
FDK02,12.5,1,0.112203445,12,121.144,OUT035,2004,2.0,2,1,1438.128
NCM07,9.395,1,0.039961837,14,84.0908,OUT046,1997,2.0,1,1,419.454
FDX38,10.5,2,0.048207017,1,45.9376,OUT046,1997,2.0,1,1,575.2512
FDS56,5.785,2,0.064871045,4,262.1252,OUT010,1998,2.0,3,2,786.9756
FDU26,16.7,2,0.042685217,1,120.7782,OUT049,1999,1.0,1,1,1072.6038
FDR16,5.845,2,0.105181277,8,214.4218,OUT049,1999,1.0,1,1,5343.045
FDA58,9.395,1,0.103751236,7,235.8932,OUT046,1997,2.0,1,1,942.7728
FDI26,5.94,1,0.035028853,12,179.8344,OUT018,2009,1.0,3,3,1249.0408
FDU36,6.15,1,0.046262201,6,97.8384,OUT035,2004,2.0,2,1,2069.3064
FDG60,20.35,1,0.060688248,6,234.2616,OUT035,2004,2.0,2,1,4687.232
FDH14,17.1,2,0.078347922,12,141.8838,OUT010,1998,2.0,3,2,280.9676
FDQ37,12.6,1,0.088828418,9,192.2478,OUT027,1985,1.0,3,4,7943.6598
FDW23,5.765,1,0.081944045,6,36.7164,OUT013,1987,3.0,3,1,849.5608
FDM03,12.65,1,0.123726711,3,107.7938,OUT017,2007,2.0,2,1,2251.0698
FDB58,10.5,2,0.013485235,7,140.0154,OUT013,1987,3.0,3,1,3119.9388
FDR09,18.25,1,0.077659918,7,260.2962,OUT013,1987,3.0,3,1,1035.9848
FDR48,11.65,1,0.0,6,149.8024,OUT018,2009,1.0,3,3,1821.6288
FDZ52,19.2,1,0.100074524,8,110.2886,OUT046,1997,2.0,1,1,778.3202
DRD60,15.7,1,0.037289996,2,182.7634,OUT049,1999,1.0,1,1,3453.5046
FDJ14,10.3,2,0.050028809,12,80.096,OUT013,1987,3.0,3,1,239.688
NCY29,13.65,1,0.077234113,10,56.893,OUT046,1997,2.0,1,1,1188.453
NCP41,16.6,1,0.016197216,10,108.8596,OUT013,1987,3.0,3,1,970.7364
FDK46,9.6,1,0.051571772,7,258.462,OUT045,2002,2.0,2,1,4673.916
FDI48,11.85,2,0.055672032,6,50.5666,OUT013,1987,3.0,3,1,922.7988
FDX48,12.6,2,0.066336811,6,154.1656,OUT019,1985,2.0,1,2,617.8624
NCI29,8.6,1,0.032672263,10,141.2154,OUT049,1999,1.0,1,1,709.077
FDL51,20.7,2,0.047491371,1,213.9876,OUT046,1997,2.0,1,1,2143.876
FDU21,11.8,2,0.077154417,7,35.7558,OUT017,2007,2.0,2,1,577.2486
FDA08,12.6,2,0.087692636,4,162.5526,OUT019,1985,2.0,1,2,328.9052
FDK03,12.6,2,0.074221559,1,255.9356,OUT018,2009,1.0,3,3,4832.3764
DRH39,20.7,1,0.092834313,1,77.667,OUT049,1999,1.0,1,1,2220.443
NCR18,15.85,1,0.020571083,5,41.6112,OUT018,2009,1.0,3,3,255.6672
NCX42,6.36,1,0.005978595,5,163.6526,OUT046,1997,2.0,1,1,1151.1682
FDR15,9.3,2,0.033489979,3,156.6314,OUT049,1999,1.0,1,1,1241.0512
FDN60,12.6,1,0.166609517,6,157.6604,OUT019,1985,2.0,1,2,316.9208
FDH24,20.7,1,0.021552357,6,157.0288,OUT017,2007,2.0,2,1,2985.4472
FDY50,12.6,1,0.130321652,1,88.7172,OUT027,1985,1.0,3,4,3301.0364
FDT26,18.85,2,0.068059156,1,120.344,OUT049,1999,1.0,1,1,1797.66
NCC30,16.6,1,0.027573983,5,176.6344,OUT035,2004,2.0,2,1,2676.516
NCE43,12.5,1,0.103442268,5,170.8448,OUT046,1997,2.0,1,1,4942.8992
DRK39,7.02,1,0.0,1,83.825,OUT017,2007,2.0,2,1,1414.825
FDL16,12.85,1,0.168312678,8,45.906,OUT013,1987,3.0,3,1,885.514
FDQ36,7.855,2,0.162205516,6,36.2848,OUT018,2009,1.0,3,3,1155.8288
FDS34,19.35,2,0.076744561,7,113.4518,OUT035,2004,2.0,2,1,1593.9252
FDN32,17.5,1,0.015591925,4,184.8266,OUT045,2002,2.0,2,1,2766.399
FDZ23,17.75,2,0.067639698,6,187.624,OUT045,2002,2.0,2,1,1491.392
DRL49,13.15,1,0.056516756,2,143.4812,OUT049,1999,1.0,1,1,854.8872
FDG33,5.365,2,0.140213762,15,173.7764,OUT035,2004,2.0,2,1,4637.9628
FDG04,13.1,1,0.006075007,8,187.5898,OUT045,2002,2.0,2,1,2432.1674
FDR04,7.075,1,0.022612742,8,97.0068,OUT045,2002,2.0,2,1,1944.136
FDF52,9.3,1,0.066770664,8,180.5292,OUT035,2004,2.0,2,1,2189.1504
FDT36,12.3,1,0.186250852,6,37.2874,OUT010,1998,2.0,3,2,176.437
FDH17,16.2,2,0.016639482,8,95.8726,OUT013,1987,3.0,3,1,1076.5986
NCL42,18.85,1,0.040599963,5,244.0144,OUT017,2007,2.0,2,1,5635.3312
DRN35,8.01,1,0.070533748,11,34.2532,OUT018,2009,1.0,3,3,467.3916
FDL21,12.6,2,0.01251245,7,38.748,OUT019,1985,2.0,1,2,79.896
FDX07,12.6,2,0.022807826,4,183.495,OUT027,1985,1.0,3,4,4577.375
FDW16,17.35,2,0.041474232,8,93.0804,OUT046,1997,2.0,1,1,826.9236
FDS11,12.6,2,0.055289464,13,222.5088,OUT027,1985,1.0,3,4,7158.6816
NCZ54,14.65,1,0.083698962,5,163.4552,OUT018,2009,1.0,3,3,2599.2832
FDH32,12.8,1,0.076045655,4,96.541,OUT035,2004,2.0,2,1,3765.099
NCQ17,12.6,1,0.116366304,10,158.363,OUT027,1985,1.0,3,4,4068.038
FDK38,6.65,1,0.053279839,12,147.7734,OUT035,2004,2.0,2,1,2078.6276
NCF55,6.675,1,0.021648305,5,35.6874,OUT013,1987,3.0,3,1,952.7598
FDW39,6.69,2,0.037060755,3,176.837,OUT018,2009,1.0,3,3,1411.496
FDX36,12.6,2,0.224607399,6,223.1404,OUT019,1985,2.0,1,2,450.0808
FDD47,7.6,2,0.142699588,16,171.7448,OUT045,2002,2.0,2,1,4431.5648
FDQ46,7.51,1,0.103726639,7,110.6544,OUT013,1987,3.0,3,1,1901.5248
FDE56,12.6,2,0.158424516,4,62.4194,OUT027,1985,1.0,3,4,2291.0178
FDY39,12.6,2,0.08234117,3,185.7608,OUT019,1985,2.0,1,2,1470.0864
FDG05,11.0,2,0.087847141,8,156.863,OUT046,1997,2.0,1,1,2972.797
NCR54,12.6,1,0.158562708,5,194.711,OUT019,1985,2.0,1,2,196.411
FDX57,17.25,2,0.047458754,7,95.8068,OUT018,2009,1.0,3,3,1263.6884
FDC17,12.6,1,0.015385857,8,208.9928,OUT027,1985,1.0,3,4,9678.0688
DRL60,12.6,1,0.047377447,2,150.6682,OUT019,1985,2.0,1,2,457.4046
FDO32,6.36,1,0.120443298,4,45.406,OUT013,1987,3.0,3,1,1118.544
NCO29,11.15,1,0.032229348,10,163.2526,OUT013,1987,3.0,3,1,1480.0734
FDJ36,12.6,2,0.127638966,6,104.5332,OUT027,1985,1.0,3,4,2563.33
NCF54,18.0,1,0.047473135,5,170.5422,OUT045,2002,2.0,2,1,3103.9596
FDV04,7.825,2,0.149986868,8,158.8288,OUT035,2004,2.0,2,1,1414.1592
NCK30,14.85,1,0.102065622,5,254.2698,OUT010,1998,2.0,3,2,1775.6886
FDX09,12.6,1,0.114243048,7,174.937,OUT019,1985,2.0,1,2,176.437
FDH53,20.5,2,0.019183756,8,83.7592,OUT013,1987,3.0,3,1,1403.5064
FDT22,10.395,1,0.112324552,7,60.622,OUT045,2002,2.0,2,1,778.986
DRF25,12.6,1,0.068153091,2,36.019,OUT019,1985,2.0,1,2,73.238
FDG56,13.3,2,0.071597469,4,60.8536,OUT045,2002,2.0,2,1,918.804
FDG38,12.6,2,0.052473797,12,83.6224,OUT027,1985,1.0,3,4,3494.1184
FDS34,19.35,2,0.076914745,7,114.8518,OUT045,2002,2.0,2,1,1707.777
FDP44,16.5,2,0.079837509,4,102.1332,OUT049,1999,1.0,1,1,1743.0644
FDW03,5.63,2,0.024520854,3,102.8306,OUT013,1987,3.0,3,1,1986.0814
FDU25,12.35,1,0.02678995,12,58.9246,OUT018,2009,1.0,3,3,926.7936
NCR17,9.8,1,0.024432767,10,116.4492,OUT045,2002,2.0,2,1,2780.3808
FDY39,5.305,2,0.047220268,3,181.9608,OUT018,2009,1.0,3,3,2388.8904
FDA03,18.5,2,0.045534457,1,146.3102,OUT049,1999,1.0,1,1,3645.255
FDG58,10.695,2,0.0,7,156.1972,OUT046,1997,2.0,1,1,1869.5664
NCB19,6.525,1,0.090806457,5,86.4882,OUT017,2007,2.0,2,1,1631.8758
FDI07,12.35,2,0.033813351,3,198.1426,OUT049,1999,1.0,1,1,3757.1094
NCS06,7.935,1,0.031730739,5,261.091,OUT035,2004,2.0,2,1,2366.919
FDX03,15.85,2,0.102262138,3,47.1744,OUT010,1998,2.0,3,2,90.5488
NCK29,5.615,1,0.0,10,121.973,OUT046,1997,2.0,1,1,2463.46
FDH16,10.5,1,0.052511611,8,90.783,OUT013,1987,3.0,3,1,1258.362
FDA55,12.6,2,0.056713056,4,223.8088,OUT027,1985,1.0,3,4,5592.72
FDS20,8.85,1,0.053950661,4,182.7292,OUT049,1999,1.0,1,1,4925.5884
FDS31,13.1,2,0.044192372,4,180.3318,OUT046,1997,2.0,1,1,2345.6134
FDA23,12.6,1,0.046958533,6,101.3016,OUT027,1985,1.0,3,4,2327.6368
NCU18,15.1,1,0.055829496,5,140.2496,OUT035,2004,2.0,2,1,2681.8424
FDE11,17.7,2,0.13498355,16,184.4924,OUT013,1987,3.0,3,1,3146.5708
FDE44,14.65,1,0.0,4,49.7692,OUT045,2002,2.0,2,1,837.5764
FDV51,16.35,1,0.032538896,3,165.7842,OUT046,1997,2.0,1,1,2652.5472
FDK51,19.85,1,0.005264755,1,264.5884,OUT017,2007,2.0,2,1,5829.7448
FDR36,6.715,2,0.121832956,6,43.5454,OUT045,2002,2.0,2,1,838.908
FDU40,20.85,1,0.037403973,8,192.5478,OUT046,1997,2.0,1,1,2906.217
FDU37,12.6,2,0.10400212,12,79.796,OUT027,1985,1.0,3,4,4074.696
FDV47,17.1,1,0.054162439,13,85.3566,OUT013,1987,3.0,3,1,1775.6886
FDF04,12.6,1,0.023876708,8,258.6304,OUT019,1985,2.0,1,2,516.6608
FDX16,17.85,1,0.065797601,8,147.805,OUT035,2004,2.0,2,1,1947.465
NCL05,19.6,1,0.047857804,10,45.077,OUT013,1987,3.0,3,1,605.878
NCL30,12.6,1,0.048703432,5,125.9336,OUT027,1985,1.0,3,4,7158.6816
NCR06,12.5,1,0.006765149,5,41.7112,OUT046,1997,2.0,1,1,383.5008
FDX03,15.85,2,0.06121988,3,45.6744,OUT045,2002,2.0,2,1,633.8416
FDR32,6.78,2,0.0,4,227.4694,OUT046,1997,2.0,1,1,3197.1716
FDX04,19.6,2,0.041563696,8,47.6376,OUT035,2004,2.0,2,1,335.5632
DRH01,17.5,1,0.098457814,2,171.7738,OUT017,2007,2.0,2,1,2432.8332
FDO57,20.75,1,0.108930629,7,160.9578,OUT045,2002,2.0,2,1,1444.1202
FDD11,12.6,1,0.03046847,16,254.704,OUT027,1985,1.0,3,4,3036.048
DRM47,9.3,1,0.073288275,11,189.1846,OUT010,1998,2.0,3,2,382.1692
NCC54,17.75,1,0.097692448,10,242.4196,OUT035,2004,2.0,2,1,5543.4508
FDC45,17.0,1,0.135944247,4,171.5106,OUT049,1999,1.0,1,1,1539.9954
FDW46,12.6,2,0.123089128,7,63.6484,OUT019,1985,2.0,1,2,65.2484
FDP40,4.555,2,0.034328578,8,110.1544,OUT013,1987,3.0,3,1,1230.3984
FDM08,10.1,2,0.089688978,4,225.5088,OUT010,1998,2.0,3,2,1342.2528
FDV52,20.7,2,0.121709653,8,119.7466,OUT049,1999,1.0,1,1,2003.3922
DRB24,8.785,1,0.020618957,2,153.0656,OUT045,2002,2.0,2,1,4170.5712
NCC54,17.75,1,0.163548055,10,239.3196,OUT010,1998,2.0,3,2,723.0588
FDV38,12.6,1,0.178192864,1,54.9956,OUT019,1985,2.0,1,2,109.1912
FDB36,5.465,2,0.048625599,6,129.2626,OUT045,2002,2.0,2,1,1311.626
DRH51,12.6,1,0.170213676,1,89.5856,OUT019,1985,2.0,1,2,175.7712
FDV45,12.6,1,0.044829295,7,187.4556,OUT027,1985,1.0,3,4,7510.224
NCL29,12.6,1,0.113387677,10,156.9604,OUT027,1985,1.0,3,4,1584.604
FDU14,17.75,1,0.058168807,1,249.575,OUT010,1998,2.0,3,2,499.35
FDH17,16.2,2,0.016650191,8,97.4726,OUT035,2004,2.0,2,1,1174.4712
FDQ15,20.35,2,0.151044881,3,79.2276,OUT035,2004,2.0,2,1,649.8208
FDZ44,8.185,1,0.038948125,4,115.4808,OUT017,2007,2.0,2,1,820.2656
FDM32,20.5,1,0.020688969,4,88.183,OUT018,2009,1.0,3,3,719.064
NCP29,8.42,1,0.112249781,10,64.3168,OUT035,2004,2.0,2,1,703.0848
FDG53,10.0,1,0.046116319,8,141.818,OUT017,2007,2.0,2,1,838.908
FDT25,7.5,1,0.050957715,12,122.4072,OUT018,2009,1.0,3,3,2572.6512
FDM39,12.6,1,0.053211728,1,177.6002,OUT027,1985,1.0,3,4,8417.7094
FDW35,10.6,1,0.011111714,13,43.8454,OUT045,2002,2.0,2,1,671.1264
FDD10,20.6,2,0.077029195,7,177.2344,OUT010,1998,2.0,3,2,892.172
FDH08,12.6,1,0.017344679,4,230.801,OUT027,1985,1.0,3,4,5283.123
DRG37,16.2,1,0.019457372,2,153.9972,OUT018,2009,1.0,3,3,1246.3776
FDU01,20.25,2,0.012063121,12,183.5924,OUT017,2007,2.0,2,1,2406.2012
NCZ17,12.15,1,0.079755214,10,36.6506,OUT018,2009,1.0,3,3,493.3578
FDU34,12.6,1,0.074830794,7,125.9046,OUT027,1985,1.0,3,4,4482.1656
FDB16,8.21,1,0.044917289,1,88.5198,OUT035,2004,2.0,2,1,1133.8574
FDG10,6.63,2,0.018310142,7,57.7588,OUT010,1998,2.0,3,2,57.2588
FDH46,6.935,2,0.041247932,7,101.8332,OUT013,1987,3.0,3,1,2255.7304
FDC16,12.6,2,0.0204702,1,88.254,OUT027,1985,1.0,3,4,2510.066
FDH50,15.0,2,0.161404914,12,185.8266,OUT035,2004,2.0,2,1,1844.266
NCZ18,7.825,1,0.186067862,5,255.4698,OUT046,1997,2.0,1,1,5073.396
FDJ32,10.695,1,0.057792343,4,61.4536,OUT046,1997,2.0,1,1,428.7752
DRI23,18.85,1,0.0,11,162.0578,OUT035,2004,2.0,2,1,3209.156
DRD01,12.1,2,0.061270647,2,53.2614,OUT049,1999,1.0,1,1,386.8298
FDY02,8.945,2,0.087823675,1,261.091,OUT045,2002,2.0,2,1,3418.883
FDG38,8.975,2,0.05281112,12,86.6224,OUT049,1999,1.0,1,1,1704.448
NCG30,20.2,1,0.112495847,5,124.4046,OUT049,1999,1.0,1,1,1120.5414
FDO31,6.76,2,0.029100745,4,80.696,OUT018,2009,1.0,3,3,559.272
NCU42,9.0,1,0.019546214,5,168.1474,OUT045,2002,2.0,2,1,4211.185
NCG30,20.2,1,0.112549008,5,123.1046,OUT045,2002,2.0,2,1,1120.5414
NCA30,19.0,1,0.0,5,189.1872,OUT046,1997,2.0,1,1,567.2616
FDF29,15.1,2,0.019917598,8,129.431,OUT013,1987,3.0,3,1,3505.437
FDI14,14.1,1,0.089817198,12,142.7496,OUT049,1999,1.0,1,1,3528.74
FDY57,20.2,2,0.121442754,7,94.9752,OUT049,1999,1.0,1,1,1342.2528
FDT27,12.6,2,0.069250192,3,232.9616,OUT027,1985,1.0,3,4,3515.424
FDM46,12.6,1,0.159193194,7,92.712,OUT027,1985,1.0,3,4,3635.268
NCD30,12.6,1,0.0,5,98.1726,OUT027,1985,1.0,3,4,978.726
FDJ15,12.6,2,0.023209537,1,183.3608,OUT027,1985,1.0,3,4,6064.1064
NCW05,20.25,1,0.148372897,10,108.8938,OUT045,2002,2.0,2,1,3644.5892
FDT13,14.85,1,0.0,12,187.7214,OUT010,1998,2.0,3,2,188.4214
NCP06,20.7,1,0.065689432,5,149.7366,OUT010,1998,2.0,3,2,151.1366
FDP03,5.15,2,0.061301149,3,122.1388,OUT045,2002,2.0,2,1,2352.9372
NCM30,12.6,1,0.117825569,5,43.2796,OUT019,1985,2.0,1,2,41.2796
FDK20,12.6,2,0.04152307,4,124.3072,OUT013,1987,3.0,3,1,5022.7952
FDX01,10.1,1,0.024201905,12,114.915,OUT049,1999,1.0,1,1,2796.36
FDV57,15.25,2,0.066269294,7,179.666,OUT017,2007,2.0,2,1,6471.576
FDY34,10.5,2,0.01100413,7,167.1842,OUT045,2002,2.0,2,1,2984.1156
FDP37,12.6,1,0.250560049,9,126.9994,OUT019,1985,2.0,1,2,385.4982
FDP22,14.65,2,0.099113429,7,52.8666,OUT035,2004,2.0,2,1,461.3994
FDS25,6.885,2,0.140008554,12,108.7228,OUT046,1997,2.0,1,1,2542.0244
NCY18,7.285,1,0.031278532,5,176.0054,OUT018,2009,1.0,3,3,2626.581
FDO08,11.1,2,0.05373063,4,165.1526,OUT013,1987,3.0,3,1,1480.0734
NCI43,12.6,1,0.025842951,5,48.6376,OUT027,1985,1.0,3,4,1677.816
FDH16,10.5,1,0.052555346,8,89.683,OUT046,1997,2.0,1,1,988.713
NCZ05,12.6,1,0.10178199,10,104.699,OUT019,1985,2.0,1,2,103.199
DRE49,20.75,1,0.021293097,2,151.9024,OUT045,2002,2.0,2,1,2732.4432
FDO09,12.6,2,0.124668026,7,261.091,OUT027,1985,1.0,3,4,5522.811
FDA08,11.85,2,0.050043472,4,164.6526,OUT013,1987,3.0,3,1,2137.8838
NCD55,14.0,1,0.024468806,5,41.1454,OUT017,2007,2.0,2,1,503.3448
NCR50,20.2,1,0.01181025,5,154.634,OUT013,1987,3.0,3,1,4287.752
NCC06,19.0,1,0.027028323,5,127.0336,OUT049,1999,1.0,1,1,3962.8416
FDC34,16.0,2,0.172615327,7,154.5972,OUT013,1987,3.0,3,1,1869.5664
FDQ49,12.6,2,0.06871772,9,155.563,OUT019,1985,2.0,1,2,469.389
FDS60,20.85,1,0.032421521,6,181.666,OUT013,1987,3.0,3,1,1438.128
FDP10,19.0,1,0.127983545,7,107.6622,OUT013,1987,3.0,3,1,1270.3464
FDW46,13.0,2,0.070288365,7,64.3484,OUT035,2004,2.0,2,1,2218.4456
FDG53,10.0,1,0.076755106,8,141.618,OUT010,1998,2.0,3,2,139.818
FDP57,17.5,1,0.052434201,7,103.999,OUT035,2004,2.0,2,1,1857.582
NCP43,12.6,1,0.053413906,14,181.766,OUT019,1985,2.0,1,2,179.766
FDW49,19.5,1,0.083019163,12,180.2002,OUT017,2007,2.0,2,1,5193.9058
FDA28,16.1,2,0.080010553,8,124.2362,OUT010,1998,2.0,3,2,377.5086
NCS42,8.6,1,0.069403341,5,91.2146,OUT035,2004,2.0,2,1,2554.0088
FDP21,12.6,2,0.025616191,7,188.1872,OUT027,1985,1.0,3,4,6239.8776
DRJ39,20.25,1,0.036326064,1,220.1482,OUT046,1997,2.0,1,1,3066.6748
FDH12,9.6,1,0.085434195,6,105.028,OUT017,2007,2.0,2,1,2556.672
FDQ13,11.1,1,0.010658153,12,83.0908,OUT049,1999,1.0,1,1,1593.9252
NCQ06,13.0,1,0.041994899,5,254.7014,OUT018,2009,1.0,3,3,5100.028
FDL40,12.6,1,0.011556919,8,94.741,OUT027,1985,1.0,3,4,1641.197
NCE54,20.7,1,0.0,5,74.3354,OUT018,2009,1.0,3,3,1880.885
FDL58,5.78,2,0.124110349,7,262.3568,OUT010,1998,2.0,3,2,790.9704
FDW38,5.325,2,0.139244918,1,53.0298,OUT018,2009,1.0,3,3,377.5086
FDD17,7.5,1,0.032599801,8,238.1906,OUT013,1987,3.0,3,1,3327.6684
FDK25,11.6,2,0.157075658,9,166.6474,OUT049,1999,1.0,1,1,4211.185
FDR22,12.6,2,0.018472714,7,109.9544,OUT027,1985,1.0,3,4,5257.1568
FDU35,6.44,1,0.0,13,99.87,OUT045,2002,2.0,2,1,1498.05
FDR35,12.5,1,0.020739698,13,198.9742,OUT045,2002,2.0,2,1,995.371
NCZ18,7.825,1,0.186825823,5,253.5698,OUT018,2009,1.0,3,3,3805.047
FDF22,6.865,1,0.09512291,7,212.3218,OUT010,1998,2.0,3,2,427.4436
FDD17,7.5,1,0.03269312,8,238.7906,OUT045,2002,2.0,2,1,4040.7402
DRD37,9.8,1,0.013841737,2,45.206,OUT046,1997,2.0,1,1,1211.756
FDC08,19.0,2,0.103449993,4,225.472,OUT046,1997,2.0,1,1,3169.208
FDU57,8.27,2,0.089554186,7,150.8708,OUT046,1997,2.0,1,1,2407.5328
FDZ58,17.85,1,0.052257982,7,121.8072,OUT049,1999,1.0,1,1,2450.144
FDY01,11.8,2,0.170251293,12,116.4834,OUT035,2004,2.0,2,1,1958.1178
FDG09,20.6,2,0.048131556,4,187.1556,OUT018,2009,1.0,3,3,4693.89
NCE54,20.7,1,0.026899856,5,73.9354,OUT046,1997,2.0,1,1,677.1186
FDB34,15.25,1,0.026663778,7,87.0198,OUT045,2002,2.0,2,1,2442.1544
FDT24,12.35,2,0.0,6,76.2328,OUT046,1997,2.0,1,1,1544.656
FDZ08,12.5,2,0.109900843,4,83.0592,OUT013,1987,3.0,3,1,743.0328
NCI54,15.2,1,0.033651278,5,108.9912,OUT049,1999,1.0,1,1,1965.4416
FDU34,18.25,1,0.075311837,7,122.6046,OUT049,1999,1.0,1,1,2988.1104
FDP23,6.71,1,0.0,13,218.9166,OUT013,1987,3.0,3,1,2394.8826
NCV29,12.6,1,0.039996021,10,176.7686,OUT019,1985,2.0,1,2,888.843
FDG10,12.6,2,0.010886324,7,57.2588,OUT027,1985,1.0,3,4,801.6232
FDZ56,12.6,1,0.04506213,4,167.5474,OUT019,1985,2.0,1,2,1010.6844
NCL41,12.35,1,0.041729735,10,36.3216,OUT035,2004,2.0,2,1,276.9728
FDM39,6.42,1,0.053426165,1,178.7002,OUT013,1987,3.0,3,1,4477.505
NCZ54,14.65,1,0.083488992,5,161.3552,OUT049,1999,1.0,1,1,7148.0288
FDT59,13.65,1,0.0,13,229.4668,OUT049,1999,1.0,1,1,4837.7028
FDV20,20.2,2,0.060045008,4,128.3678,OUT018,2009,1.0,3,3,1398.8458
NCE43,12.5,1,0.10402738,5,172.2448,OUT017,2007,2.0,2,1,1874.8928
FDP15,12.6,1,0.083536071,3,255.433,OUT027,1985,1.0,3,4,9227.988
FDO16,5.48,1,0.015169739,8,82.225,OUT018,2009,1.0,3,3,2247.075
NCP41,12.6,1,0.028382853,10,109.4596,OUT019,1985,2.0,1,2,647.1576
DRD01,12.1,2,0.061299601,2,56.2614,OUT045,2002,2.0,2,1,552.614
FDM56,16.7,1,0.070588621,4,107.9912,OUT017,2007,2.0,2,1,1419.4856
FDS22,16.85,2,0.023201357,7,45.9428,OUT045,2002,2.0,2,1,307.5996
FDX20,7.365,1,0.042626422,4,227.072,OUT049,1999,1.0,1,1,4074.696
FDE34,9.195,1,0.108501676,7,183.6634,OUT017,2007,2.0,2,1,2362.9242
FDV50,14.3,1,0.122571209,1,122.373,OUT046,1997,2.0,1,1,985.384
NCU17,5.32,1,0.093408695,10,101.2674,OUT017,2007,2.0,2,1,2241.0828
NCP53,12.6,1,0.032731074,10,235.6906,OUT027,1985,1.0,3,4,5704.5744
FDW09,13.65,2,0.043386131,7,80.2302,OUT010,1998,2.0,3,2,79.2302
FDW55,12.6,2,0.021969896,4,248.6092,OUT046,1997,2.0,1,1,3237.1196
NCE31,12.6,1,0.183948465,5,33.6216,OUT027,1985,1.0,3,4,934.7832
FDO49,10.6,2,0.033052168,9,49.7008,OUT046,1997,2.0,1,1,961.4152
FDH34,12.6,1,0.054443762,7,184.6582,OUT019,1985,2.0,1,2,185.7582
FDJ38,8.6,2,0.040172077,12,188.553,OUT013,1987,3.0,3,1,3795.06
FDG32,19.85,1,0.175995526,4,224.0772,OUT046,1997,2.0,1,1,1556.6404
DRQ35,9.3,1,0.042530668,11,125.5388,OUT017,2007,2.0,2,1,2848.2924
FDK25,12.6,2,0.274592283,9,167.8474,OUT019,1985,2.0,1,2,336.8948
FDD58,7.76,1,0.059594017,7,99.67,OUT018,2009,1.0,3,3,1897.53
FDB15,10.895,1,0.136784873,1,265.2568,OUT035,2004,2.0,2,1,4218.5088
DRF60,10.8,1,0.0,2,238.1564,OUT018,2009,1.0,3,3,5243.8408
FDH04,12.6,2,0.019912606,8,91.0488,OUT019,1985,2.0,1,2,271.6464
FDM04,9.195,2,0.04719387,8,52.8666,OUT049,1999,1.0,1,1,1384.1982
FDO58,19.6,1,0.039638705,7,166.0526,OUT049,1999,1.0,1,1,3124.5994
FDQ24,15.7,1,0.074083388,6,253.3724,OUT017,2007,2.0,2,1,6795.1548
DRP35,18.85,1,0.091051579,11,127.4336,OUT045,2002,2.0,2,1,894.8352
DRI47,14.7,1,0.02090277,11,144.5128,OUT013,1987,3.0,3,1,3307.6944
FDF35,15.0,1,0.153861181,16,108.5938,OUT013,1987,3.0,3,1,1393.5194
FDP31,21.1,2,0.161504957,4,65.0168,OUT046,1997,2.0,1,1,639.168
FDQ52,17.0,1,0.119871307,8,248.3434,OUT018,2009,1.0,3,3,6208.585
FDM12,16.7,2,0.069903773,6,188.6214,OUT035,2004,2.0,2,1,565.2642
NCS42,8.6,1,0.069416467,5,92.5146,OUT046,1997,2.0,1,1,2006.7212
FDO31,6.76,2,0.02914662,4,79.296,OUT017,2007,2.0,2,1,1118.544
FDU19,8.77,2,0.046771477,4,173.9422,OUT046,1997,2.0,1,1,3103.9596
NCE19,12.6,1,0.092564193,5,53.4956,OUT027,1985,1.0,3,4,2129.2284
FDR16,5.845,2,0.104998144,8,213.2218,OUT035,2004,2.0,2,1,7266.5412
FDF56,16.7,2,0.119704498,4,181.9976,OUT045,2002,2.0,2,1,5432.928
DRJ59,11.65,1,0.03242518,11,38.8164,OUT010,1998,2.0,3,2,77.2328
FDH16,12.6,1,0.052300844,8,88.283,OUT027,1985,1.0,3,4,2157.192
FDI28,14.3,1,0.026362624,8,78.3302,OUT049,1999,1.0,1,1,1267.6832
FDC58,12.6,1,0.0,7,45.7428,OUT027,1985,1.0,3,4,615.1992
FDU13,8.355,1,0.187558629,12,148.0418,OUT046,1997,2.0,1,1,1471.418
FDX58,13.15,1,0.04376368,7,183.095,OUT046,1997,2.0,1,1,1830.95
FDU16,19.25,2,0.0,8,82.5908,OUT045,2002,2.0,2,1,922.7988
FDX35,5.035,2,0.080072603,13,228.2036,OUT045,2002,2.0,2,1,2504.7396
FDL21,15.85,2,0.007146415,7,41.048,OUT046,1997,2.0,1,1,798.96
DRM37,15.35,1,0.096317593,2,197.3768,OUT013,1987,3.0,3,1,3350.3056
FDR35,12.5,1,0.020729902,13,197.2742,OUT049,1999,1.0,1,1,3782.4098
